Author,Title,Content
Drew Richardson,North Face owner VF Corp.’s shares jump after activist investor builds stake,"In this article
Activist investment firm Engaged Capital has taken a stake in VF Corporation
, owner of Vans and The North Face brands, and is pushing for cost cuts and changes to the board.
Shares of VF Corp. closed 14% higher Tuesday, settling at $18.45. The stock is down more than 33% so far this year. Engaged said shares of VF Corp. could jump to a share price of $46 within three years if proposed changes are implemented.
It is unclear exactly how much of a stake Engaged has taken in VF Corp.
Engaged said former VF Corp. CEO Steve Rendle, who abruptly left the company late last year, made a series of strategic errors during his tenure. Those, according to Engaged, include reduced autonomy among individual brands, underinvestment in Vans and the Supreme brand acquisition, which hurt the balance sheet. Rendle was appointed CEO in early 2017 and became chairman later that year.
“We believe VFC’s value destruction is directly attributable to Mr. Rendle’s failed strategy and the Board’s seeming unwillingness to intervene,” the firm said.
Engaged is pushing for several sweeping changes, namely an upward of $300 million in cost cuts through “elimination of duplicative costs and corporate excess.” It also wants the company to commit to holding off on acquisitions.
The firm is, however, supportive of current CEO Bracken Darrell, who took the position in July. “Mr. Darrell appears to have the transformation experience VFC urgently requires,” Engaged said.
VF Corp. said it is aware of Engaged’s comments and investment.
“VF has globally recognized and iconic brands and best-in-class talent. VF’s Board and leadership team, including our recently appointed CEO Bracken Darrell, are taking immediate and decisive actions to strengthen the company’s position and return VF to strong, sustainable, and profitable growth in the interests of all our shareholders,” the company said.

Don’t miss these CNBC PRO stories:"
Lillian Rizzo,Starboard CEO makes case for spinning off real estate assets from News Corp.,"In this article
Activist investment firm Starboard Value is pushing for change at News Corporation
, in particular to see its real estate business separated from the rest of the company.
Starboard CEO Jeffrey Smith told CNBC’s David Faber on Tuesday that the firm is building a position in News Corp. and has been in discussions with the company.
Smith said News Corp. should split out its real estate assets, including an interest in REA Group of Australia. News Corp. also owns the Dow Jones news business, which includes publications such as The Wall Street Journal and New York Post.
“Our belief is they’re going to want to … separate the digital real estate assets to be able to highlight this beautiful business for what it’s worth,” Smith said on CNBC on Tuesday.
A News Corp. spokesperson said Tuesday that the company has “always maintained an active and engaged dialogue with our investors and are committed to driving shareholder value.”
“We remain focused on executing our strategic plan, which has helped us set records in profitability over the past three years,” the spokesperson said. “We are proud of our rapid digital transformation and bright prospects for long-term growth and value creation.”
Reuters and The Wall Street Journal earlier reported on Starboard’s stake in News Corp. The size of the stake has yet to be learned. The Murdoch family trust controls about 40% of the voting rights of both News Corp. and Fox Corp., making change difficult at either company.
“It’s not great governance to have dual class,” Smith said Tuesday. “There have been votes to declassify, it’s something to consider as well. But there are easier paths to create a lot of value.”
On Tuesday, Smith called out the valuation discrepancies between the news and real estate businesses. He noted that News Corp.’s “crown jewel” news division trades at four-times earnings before interest, taxes, depreciation and amortization, compared with competitor The New York Times, which trades at 15 times.
Meanwhile, News Corp.’s real estate assets trade at eight times, he said.
“It’s a great business, a great asset, it’s just too cheap,” Smith said of News Corp.’s stock price. News Corp. shares were slightly down Tuesday at $21.85.
He added Tuesday that he believes the split of the businesses hasn’t occurred already because the company was “a little insecure” about leaving the news division alone for a period of time.
Starboard’s push for change at the company comes shortly after Rupert Murdoch said he would step down as chair of the board at both News Corp. and Fox News owner Fox Corp
. Effective in November, Murdoch, 92, will become chair emeritus of each company while his son, Lachlan Murdoch, will become sole chair of News Corp. and continue as Fox Corp.’s executive chair and CEO.
Lachlan Murdoch made the initial investment in REA Group two decades ago, which Smith called an “amazing investment” on Tuesday.
More than a year ago, Rupert Murdoch had explored reuniting News Corp. and Fox Corp., a move that would have allowed leadership to be consolidated in the Murdoch media empire while also cutting costs. The businesses were split up in 2013.
The push to rejoin the businesses had come as the audience shrinks for both print media and cable TV — Fox Corp. owns cable TV networks including Fox News — as readers and viewers increasingly get their news and entertainment from online sources.
However, the proposed merger was called off in January. In a letter to the board, Murdoch said he was withdrawing the merger as he and his son “determined that a combination is not optimal for the shareholders” of either of the companies at the time.
Smith said Tuesday that there had not been discussions regarding another push for a proposed merger.

Don’t miss these CNBC PRO stories:"
John Rosevear,Lucid shares fall after third-quarter EV deliveries disappoint,"In this article
Luxury electric vehicle maker Lucid Group said Tuesday that it delivered 1,457 of its Air sedans to customers in the third quarter, a number that is unlikely to reassure investors worried about demand for the posh and pricey electric vehicle.
Shares of the company fell on the news and ended Tuesday’s session down about 5%.
Analysts polled by FactSet had expected Lucid to deliver about 2,000 vehicles in the third quarter.
Lucid’s third-quarter deliveries compare with 1,404 deliveries in the second quarter and 1,398 deliveries in the third quarter of 2022.
The company said it produced 1,550 Airs during the period, with “over 700” additional vehicles in transit to a new facility in Saudi Arabia for final assembly. That compares to 2,173 Airs built in the second quarter and 2,282 Airs a year earlier.  
Saudi Arabia’s government, a major investor in Lucid, agreed last year to buy at least 50,000 Lucid EVs over the following 10 years, with an option to buy up to 50,000 more. Deliveries are expected to begin before the end of 2023.
Lucid’s shares have fallen nearly 23% from the beginning of 2023 through Monday’s close as concerns about ongoing demand for the Air have lingered. While the Air has received strong reviews and can claim the longest range of any EV currently available in the U.S., it’s expensive. The Air starts at $77,400 in its least-expensive Pure trim, a new single-motor version with 410 miles of range. At the high end, the 1,234-horsepower Sapphire version costs $249,000.
Lucid didn’t provide an update to its production guidance for the full year. The company previously told investors that it expects to produce “over 10,000” vehicles in 2023, guidance it first provided in May and reiterated in August. Through the end of September, Lucid produced 6,037 EVs in 2023, not including the units in transit to Saudi Arabia at quarter-end.
Lucid had $6.25 billion in available liquidity as of the end of the second quarter, including $5.5 billion in cash and the remainder in available credit lines, which Chief Financial Officer Sherry House said at the time was sufficient to fund the company into 2025.
Lucid will report its third-quarter results after the U.S. markets close Nov. 7.

Don’t miss these CNBC PRO stories:"
Annika Kim Constantino,"Johnson & Johnson beats on earnings as medtech, pharmaceutical sales surge","In this article
Johnson & Johnson
on Tuesday reported adjusted earnings and revenue that topped Wall Street’s expectations, and lifted its full-year guidance as sales in the company’s pharmaceutical and medical devices businesses surged.
It marks J&J’s first quarterly results since it completed the separation from its consumer health spinoff Kenvue
in August, the company’s biggest shake-up in its 137-year history.
Upon that separation in August, J&J also lowered its full-year sales and profit guidance. 
The drugmaker raised that revised outlook on Tuesday: J&J expects 2023 sales of $83.6 billion to $84 billion, compared with previous guidance of $83.2 billion to $84 billion in August. J&J also expects adjusted earnings per share of $10.07 to $10.13, up from a previous forecast of $10.00 to $10.10.
J&J also said it recorded a one-time, non-cash gain of $21 billion as part of the split of Kenvue.
Here’s what J&J reported for the third quarter compared with what Wall Street was expecting, based on a survey of analysts by LSEG, formerly known as Refinitiv:
J&J’s stock closed nearly 1% on Tuesday. Shares of J&J have dropped more than 12% for the year, putting the company’s market value at roughly $376 billion.
The company, whose financial results are considered a bellwether for the broader health sector, said its sales during the quarter grew 6.8% over the same period last year. 
The pharmaceutical giant reported net income of $4.31 billion, or $1.69 per share. That was flat compared with net income of $4.31 billion, or $1.62 per share, for the same period a year ago.
Excluding certain items, adjusted earnings per share were $2.66 for the period.
J&J reported $13.89 billion in pharmaceutical sales, which grew more than 5% year over year. Excluding sales of its unpopular Covid vaccine, the pharmaceutical division raked in $13.85 billion. 
Wall Street was expecting sales of $13.34 billion for the entire business segment, according to StreetAccount. The business, also known as “Innovative Medicine,” is focused on developing drugs across different disease areas.
The company said the growth was driven by sales of Darzalex, a biologic for the treatment of multiple myeloma, along with Erleada, a prostate cancer treatment, and other oncology treatments. 
J&J’s blockbuster drug Stelara, which is used to treat a number of immune-mediated inflammatory diseases, also contributed to that growth. J&J will lose patent protection on Stelara later this year. 
The company said growth was partially offset by a decline in sales of its prostate cancer drug Zytiga and blood cancer drug Imbruvica, which is co-marketed by AbbVie
and will be subject to the first round of Medicare drug price negotiations. 
J&J’s Covid vaccine also weighed on pharmaceutical sales growth. This quarter was the second without any U.S. sales from J&J’s Covid vaccine, which brought in $41 million in international revenue.
“Our success was never dependent on the Covid vaccine,” J&J CFO Joseph Wolk said Tuesday on CNBC’s “Squawk Box.”
Meanwhile, sales for the company’s medical devices business rose to nearly $7.46 billion, up 10% from the third quarter of 2022. That came in under Wall Street’s expectations of $7.58 billion, according to StreetAccount.
J&J said its acquisition of Abiomed, a cardiovascular medical technology company, in December fueled the year-over-year rise.
J&J said growth came from electrophysiological products, which evaluate the heart’s electrical system and help doctors understand the cause of abnormal heart rhythms.
Wound closure products and devices for orthopedic trauma, or serious injuries of the skeletal or muscular system, contributed, along with contact lenses.
The third-quarter results come amid investor anxiety over the thousands of lawsuits claiming that J&J’s talc-based products were contaminated with the carcinogenic asbestos, which caused ovarian cancer and several deaths.
Those products, including J&J’s namesake baby powder, now fall under Kenvue. But J&J will assume all talc-related liabilities that arise in the U.S. and Canada.
In 2021, J&J offloaded its talc liabilities into a new subsidiary, LTL Management, and immediately filed for Chapter 11 bankruptcy protection. But a federal bankruptcy judge in July rejected J&J’s second attempt to resolve those lawsuits in bankruptcy.
J&J previously said LTL Management intends to appeal the decision.
The quarterly results also come as J&J begins price talks with the federal Medicare program over its drug Xarelto, which is used to prevent blood clotting to reduce the risk of stroke.
President Joe Biden’s Inflation Reduction Act, which passed in 2022, empowered Medicare to negotiate drug prices for the first time in the program’s six-decade history. J&J signed an agreement to participate in the price talks last month, even after it sued the Biden administration to halt the process in July.
Wolk said during an earnings call Tuesday that J&J submitted all requested information in compliance with the federal government’s negotiation process.
But Wolk also reiterated the company’s opposition to the negotiations, “We continue to believe the IRA’s price-setting provisions are damaging to innovation and will prevent the delivery of transformative therapies and cures to patients as we await adjudication of legal proceedings initiated by us and others.”"
Drew Richardson,"Tupperware shares surge after company replaces CEO, shuffles board","In this article
Tupperware
on Tuesday appointed Laurie Ann Goldman as its new CEO and shook up its board as the iconic brand tries to overcome its recent struggles.
Shares of Tupperware closed 8% higher at $2.18 Tuesday. However, the stock is down 47% so far this year, and its market cap is just over $100 million.
The company warned investors earlier this year about its ability to survive as a going concern. It has delayed its financial reporting several times this year amid ongoing financial struggles. In an August securities filing, the company said it identified “multiple prior period misstatements and material weaknesses in internal control over financial reporting.”
Goldman’s predecessor, Miguel Fernandez, worked just three years as the company’s CEO. The container maker also appointed three new members to its board, with Fernandez departing the board, the company said in a statement.
Goldman had previously served as CEO of Avon North America and Spanx.
“Now is the right time to bring in new leadership, and Laurie Ann is exceptionally well-suited to advance our long-term strategy and accelerate growth,” said Susan Cameron, Tupperware’s chair.

Don’t miss these CNBC PRO stories:"
Diana Olick,"Homebuilder sentiment drops to 10-month low, as mortgage rates soar","Builder confidence in the market for single-family homes dropped to the lowest level since January, as builders contend with a market dominated by high mortgage rates and costs for financing.
The monthly National Association of Home Builders/Wells Fargo Housing Market Index dropped 4 points to 40 in October, and September’s read was revised down 1 point. Anything below 50 is considered negative. This marks the third straight monthly decline in builder confidence.
Builders point squarely to mortgage rates, which are now at a 23-year high. The average rate on the popular 30-year fixed mortgage has remained over 7% for two months. Affordability has fallen to near record lows.
“Builders have reported lower levels of buyer traffic, as some buyers, particularly younger ones, are priced out of the market because of higher interest rates,” said Alicia Huey, NAHB’s chairman and a homebuilder and developer from Birmingham, Alabama. “Higher rates are also increasing the cost and availability of builder development and construction loans, which harms supply and contributes to lower housing affordability.”
Of the index’s three components, current sales conditions fell 4 points to 46, sales expectations in the next six months dropped 5 points to 44, and buyer traffic dropped 4 points to 26.
In order to get buyers in the door, builders are using more incentives again. This includes buying down mortgage interest rates. About 62% of builders reported offering sales incentives of all forms in October, up from 59% in September and tied with the previous high for this cycle set in December 2022.
In addition, 32% of builders said they cut home prices. That is unchanged from the previous month but still the highest rate since December (35%). The average price discount is steady at 6%.
“The housing affordability crisis can only be solved by adding additional attainable, affordable supply,” said Robert Dietz, NAHB’s chief economist. “Boosting housing production would help reduce the shelter inflation component that was responsible for more than half of the overall Consumer Price Index increase in September and aid the Fed’s mission to bring inflation back down to 2%.  However, uncertainty regarding monetary policy is contributing to affordability challenges in the market.”
Regionally, on a three-month moving average, builder sentiment in the Northeast fell 4 points to 50 and in the Midwest dropped 3 points to 39. In the South it fell 5 points to 49, and in the West it fell 6 points to 41.
Don’t miss these CNBC PRO stories:"
Hugh Son,Bank of America tops profit estimates on better-than-expected interest income,"In this article
Bank of America
topped estimates for third-quarter profit on Tuesday on stronger-than-expected interest income.
Here’s what the company reported:
Profit rose 10% to $7.8 billion, or 90 cents per share, from $7.1 billion, or 81 cents a share, a year earlier, the Charlotte, North Carolina-based bank said in a release. Revenue climbed 2.9% to $25.32 billion, edging out the LSEG estimate.
Bank of America said interest income rose 4% to $14.4 billion, roughly $300 million more than analysts had anticipated, fueled by higher rates and loan growth. The bank’s provision for credit losses also came in better than expected, at $1.2 billion, under the $1.3 billion estimate.
Shares of Bank of America closed more than 2% higher Tuesday.
The results show Bank of America avoided major pitfalls related to loan losses and higher rates, analyst Mike Mayo of Wells Fargo wrote in a note. He called it an “okay quarter” that fell short of JPMorgan and Citigroup’s results.
CEO Brian Moynihan said the second biggest U.S. bank by assets continued to grow, despite signs of an economic slowdown.
“We added clients and accounts across all lines of business,” Moynihan said. “We did this in a healthy but slowing economy that saw U.S. consumer spending still ahead of last year but continuing to slow.”
Bank of America was supposed to be one of the biggest beneficiaries of higher interest rates this year. Instead, the company’s stock has been the worst performer among its big bank peers in 2023. That’s because, under Moynihan, the lender piled into low-yielding, long-dated securities during the Covid pandemic. Those securities lost value as interest rates climbed.
That’s made Bank of America more sensitive to the recent surge in the 10-year Treasury yield than its peers — and more similar to some regional banks that are also nursing underwater bonds.
Unrealized losses at the lender deepened in the quarter, reaching $131 billion on its portfolio of held-to-maturity bonds. Most of the losses were tied to mortgage securities.
“Clearly, this held-to-maturity portfolio has been a thorn in the side of the stock,” UBS analyst Erika Najarian said during Tuesday’s conference call as she prodded management for more details on the bank.
The situation has pressured the bank’s net interest income, or NII, which is a key metric that analysts will be watching this quarter. In July, the bank’s CFO, Alastair Borthwick, affirmed previous guidance that NII would be roughly $57 billion for 2023.
On Tuesday, Borthwick told analysts that the “good news” on net interest income is that it will trough in the fourth quarter and begin to grow again in the middle of 2024.  
Bank of America stock had fallen 18% this year through Monday, trailing the 10% gain of rival JPMorgan Chase
.
Last week, JPMorgan, Wells Fargo
and Citigroup each topped expectations for third-quarter profit, helped by better-than-expected credit costs. Morgan Stanley
is scheduled to post results Wednesday.  
Don’t miss these CNBC PRO stories:
Correction: Alastair Borthwick is CFO of Bank of America. An earlier version misspelled his name."
Laya Neelakandan,StubHub sees 60% jump in ticket sales for NBA season as global interest surges,"With the National Basketball Association season tipping off next week, StubHub sees ticket sales up nearly 60% compared to last year, with the Los Angeles Lakers returning to the top of the list as the most in-demand team.
The ticket exchange’s annual NBA preview breaks down the company’s projections for the upcoming basketball season based on years of data, according to spokesperson Adam Budelli. The season kicks off Oct. 24.
Across the board, Budelli told CNBC that all teams are seeing an encouraging rise in demand this season, with international interest surging. Fans from 92 countries — up 24 from last season — are flocking to North American games, he said. Those international sales will be up 120% from last season, StubHub predicted, with the most popular countries attending NBA games including Australia, the United Kingdom and Brazil.
“It’s hard to pinpoint one specific factor, but I would say across live events as a whole, we certainly have seen cross-border travel for live events increased and rebound to a higher point than when it was pre-pandemic,” Budelli said.
The NBA has been increasingly dominated by international stars such as the Denver Nuggets’ Nikola Jokić, the Milwaukee Bucks’ Giannis Antetokounmpo and San Antonio Spurs rookie Victor Wembanyama. The league’s international reach, likewise, will likely factor into its upcoming media rights negotiations.
Budelli said the Lakers, which features superstars LeBron James and Anthony Davis, have been the top team in StubHub’s projections four times since 2017. One notable absence in the list, however, is last season’s NBA champion the Denver Nuggets, which Budelli said the company is monitoring and expects to rise in popularity as the season progresses.
He also noted that ticket sales more than doubled after Damian Lillard was traded to the already-potent Milwaukee Bucks on Sept. 27, with the team’s home opener expected to be the highest selling game of the season. Budelli said Lillard’s trade is likely “the biggest mover” of the season, pushing the team up six spots on the list compared to last year.
On the road, the Golden State Warriors, who added star guard Chris Paul to their high-scoring lineup, have the highest average ticket price for their away game schedule, StubHub said.
Budelli said the Knicks host five of the projected top 10 most popular games, more than any other team, as they just barely inch behind the Lakers as the top team. The Knicks have outpaced their sales from last season by 80%, according to StubHub.
Still, Budelli said the projections are subject to change, and StubHub is excited to monitor how the teams — and players — shake out as the season progresses.
“It definitely has the usual suspects on top, but as it goes, that can fluctuate and move throughout the season,” Budelli said. “And there’s star players that break out and rookies and things like that, but it’s all there, and I think those trends speak for themselves.”"
Michael Wayland,"In rare move, Ford executive chair calls on UAW to make a deal","In this article
DEARBORN, Mich. – Ford Motor
Executive Chair Bill Ford on Monday warned that an ongoing strike by the United Auto Workers threatens the future livelihood of the company as well as the American automotive industry.
Ford, who has been a part of UAW negotiations since 1982, pleaded with union members and leaders to work with the company, instead of against it, to reach a tentative deal to “end to this acrimonious round of talks.”
Such comments by the great-grandson of company founder Henry Ford are uncharacteristic during contract talks with the UAW.
“We are at a crossroads,” Ford said during a news conference at the company’s massive Rouge Complex in metro Detroit. “Choosing the right path is not just about Ford’s future and our ability to compete. This is about the future of the American automobile industry.”
Ford, ahead of speaking on stage, told reporters he wanted to “elevate” the conversation about the contract negotiations. Ford said he didn’t want to get personal in his remarks because “it doesn’t matter” at this point.
“The UAW’s leaders have called us the enemy in these negotiations. But I will never consider our employees as enemies. This should not be Ford versus the UAW,” Ford said. “It should be Ford and the UAW vs. Toyota and Honda, Tesla, and all the Chinese companies that want to enter our home.”
UAW President Shawn Fain countered Ford’s plea by ratcheting up the pressure.
“Bill Ford knows exactly how to settle this strike. Instead of threatening to close the Rouge, he should call up [Ford CEO] Jim Farley, tell him to stop playing games and get a deal done, or we’ll close the Rouge for him,” he said in a statement. “It’s not the UAW and Ford against foreign automakers. It’s autoworkers everywhere against corporate greed. If Ford wants to be the all-American auto company, they can pay all-American wages and benefits. Workers at Tesla, Toyota, Honda, and others are not the enemy — they’re the UAW members of the future.”
Ford did not threaten to close the Rouge Complex in his remarks. He did mention if American carmakers such as Ford lose to the competition, then jobs, future investments and “factories like the one we are in today” will be lost.
Ford’s remarks come after a week of contentious talks between the company and the UAW, including the union unexpectedly announcing a strike Wednesday night at the company’s highly profitable Kentucky Truck Plant.
More than 19,000 of Ford’s 57,000 UAW members are currently impacted by the strike, including more than 16,600 striking workers. Another roughly 2,480 employees have been laid off as a result of the work stoppage.
Ford last week said it was “at the limit” of what it can offer the UAW in terms of economic concessions.
The company’s most recent proposal included 23% to 26% wage increases depending on classification; retention of platinum health-care benefits; ratification bonuses; reinstatement of cost-of-living adjustments; and other benefits.
Overall, only about 34,000 U.S. autoworkers with the companies – or roughly 23% of UAW members covered by the expired contracts with the Detroit automakers – are currently on strike.
The UAW has been gradually increasing the strikes since the work stoppages began after the sides failed to reach tentative agreements by Sept 14.
Fain last week said the union has entered a “new phase” of the targeted strikes in which it would no longer pre-announce the work stoppages, as it had been.
Fain has said it’s ultimately up to the members to decide when the strike ends, not UAW leadership.
Opinions of the strike and current contract proposals varied on picket lines Monday outside Ford’s nearby Michigan Assembly Plant, which was the first of three facilities to go on strike last month.
“I trust Shawn Fain,” said Latosha Smith, a four-year worker at the plant. “All the steps he’s taken, it’s for the cause.”
Tamika Genus, a worker at the plant for roughly five years, said of course she’d like it to come to a resolution, but “it’s worth it.” She later added, “We’re doing what we’ve got to do.”
Jeff Nichol, a body shop worker at the plant who was laid off due to the strike, said he wishes that the sides “would come to a conclusion a lot sooner than later.” He also would like union leaders to be more transparent regarding exact details of the company’s proposals.
Nichol, who’s been autoworker for over 11 years, said he knows it’s an “unpopular opinion,” but he’d support Ford’s current proposal, including a 23% wage increase.
“What I’ve been getting is good enough, so any little bit of extra does help, especially with the current economy,” he said. “The way I look at it, too, is the amount of time that we’re off, that also plays into how long it’s going to take for us to make a difference for the amount of money that we lose every single week.”
Ford said Friday employees who have been on strike since Sept. 15 have on average lost about $4,000 in pretax income through four weeks of the strike.
Correction: Only about 34,000 U.S. autoworkers with the companies are currently on strike. An earlier version mischaracterized the figure."
Sarah Whitten,Taylor Swift Eras Tour film posts second-best October opening weekend,"In this article
Taylor Swift and AMC
have collected the receipts and results are in: the Eras Tour concert film is the second-highest domestic opener of October ever.
The film tallied $92.8 million during its first three days in theaters, falling shy of AMC’s expectations, which forecasted a $95 million to $97 million haul, and box office analysts’ calls for a $100 million-plus opening.
Still, Swift’s theatrical debut is an enormous success, given its genre and the limits of its release. The Eras Tour concert film has already shattered records and is likely to break a few more before its run is done.
Box office analysts admitted that their predictions were lofty, but told CNBC that the film was a “unicorn” in the theatrical world. No concert film had ever elicited such fervor so quickly for ticket sales or drummed up so much demand with theater chains. There was also the base price for tickets, which were 40% higher than traditional movie releases. Experts suggested the film could see a bigger bump in overall box office.
But, the film also had some headwinds to contend with. Thursday previews weren’t announced until less than a day before tickets would be made available, and Friday showings didn’t start until 6 p.m. local time. This meant that many audience members had likely already secured tickets to see the film later in the weekend, and the film missed out on the business that early showings Friday could have generated.
So, the Eras Tour film snared just $2.8 million in last-minute Thursday night previews for a total of $37.5 million on its opening day. Meanwhile, the highest October opening, Warner Bros.′
“Joker” from 2019, secured $13.3 million from Thursday previews, feeding a $39.3 million opening day. For the whole weekend, “Joker” scored $96.2 million domestically.
The third-highest October opening was Sony’s
“Venom: Let There Be Carnage” from 2021, which snared $11.6 million from Thursday night previews leading to a $37.4 million opening Friday.
Additionally, while Swift’s film arrived in 3,855 theaters, the most for any concert film, “Joker” opened in nearly 4,400 locations, according to data from Comscore. “Venom: Let There Be Carnage” opened in 4,225 locations.
Going forward, comparisons between Swift’s film and other releases will be difficult, since the Eras Tour is doing weekend-only engagements. This also makes predicting the film’s second week drop difficult, as there are no close concert film comparisons and it’s unclear how the lack of mid-week showings could impact foot traffic on the next weekend. Typically, blockbuster-style releases drop between 50% and 70% in their second weekend.
The Eras Tour’s theatrical run is scheduled to end Nov. 5.
AMC reported that the Eras Tour concert film tallied $123.5 million globally, putting it on pace to top the $262.5 million international haul of 2009′s “Michael Jackson’s This Is It.”"
Michael Sheetz,"Space investors followed government contracts in the third quarter, report says","Investment in the space sector, especially from venture capital, is consistently flowing into companies that are pursuing and winning government contracts, according to a report Monday by New York-based Space Capital.
“In this market – 21 months into this liquidity crunch – people are chasing government dollars. They’re more willing to chase government dollars and infrastructure companies have line of sight to a lot of that,” Space Capital managing partner Chad Anderson told CNBC.
The firm’s third quarter report found that space infrastructure companies brought in $1.6 billion of private investment during the third quarter. That brings the sector to $8.4 billion in investment year-to-date, surpassing the total $8.3 billion invested in 2022.
The quarterly Space Capital report divides investment in the industry into three technology categories: infrastructure, distribution and application. Infrastructure includes what would be commonly considered as space companies, such as firms that build rockets and satellites.
Sign up here to receive weekly editions of CNBC’s Investing in Space newsletter.
Anderson noted that “the infrastructure companies have been pretty resilient through market cycles,” a factor he attributed to “higher competitive moats” such as higher capital needs, longer development timelines and significant intellectual property advantages.
Venture capital accounted for 50% of the third quarter’s investment in space infrastructure, tracking with the historical trend of VCs representing the primary contributors to space investment. 
Space Capital highlighted the trend of companies and investors chasing government funds as apparent in sub-sectors within space infrastructure, particularly in emerging markets such as space stations and the moon.
“You look at emerging industries – these are all government-led markets. So it’s actually quite easy to size up the market – you know how many dollars are available, how big the market is currently and how big it’s going to be over the next few years – because you already know what the government budgets are,” Anderson said.
Space Capital found that “the majority of private investment has preferred” space stations among the sector’s emerging markets “when, in actuality, Lunar and Logistics are significantly larger markets.”
“The amount of money that’s going to space stations is chasing a very small amount of government dollars, and the amount of money going into lunar is very small, and it’s chasing a whole lot more government dollars,” Anderson said."
Drew Richardson,Hollywood’s AI issues are far from settled after writers’ labor deal with studios,"The Writers Guild of America’s labor deal with Hollywood studios was billed as a big win for writers, but industry experts fear the agreement’s artificial intelligence guardrails won’t be enough.
As it stands, the industry faces several questions about AI and writing now that the deal is ratified, particularly about copyright law, detection of AI usage and how studios will behave. AI also remains a major sticking point in the ongoing actors’ strike as talks broke down on Thursday in part due to a disagreement on AI guardrails between actors and studios.
Writers and actors have long feared the increasing prominence of AI, primarily due to concerns that the technology could replace the need for them in Hollywood.
“I hope I’m wrong, but I do think that the use of AI is going to take over the entertainment industry,” Justine Bateman, a member of the writers, directors and actors guilds, told CNBC in July.
The WGA agreement established that AI cannot be used to undermine a writer’s credit or be used as a means to reduce a writer’s compensation. The contract does, however, leave room for studios to train AI using preexisting material. WGA’s original May proposal, which triggered the strike, would have disallowed studios from using any materials to train AI outright.
The Alliance of Motion Picture and Television Producers did not immediately respond to CNBC’s request for comment.
Hollywood studios training AI with preexisting materials could create a whole new set of issues for writers by allowing the studios to use previous work to generate similar materials without the writer’s consent or even awareness.
It is in this gray area that thorny issues could sprout, according to Lisa Callif, partner at Beverly Hills entertainment law firm Donaldson Callif Perez LLP.
“One of the biggest issues we’re dealing with is the misappropriation of how AI uses source material and creates new material out of it without permission,” Callif said. “How do you control this? I think it really comes down to human behavior.”
Allowing studios to train AI with preexisting material was a “punt” down the line, and studios will inevitably “push to use AI as far as possible,” said Peter Csathy, founder and chairman of media legal advisory company Creative Media.
“The biggest inhibitor is probably existing copyright law,” he said.
AI has upended traditional copyright law in the U.S.
Prominent authors, including Jodi Picoult and George R.R. Martin, sued OpenAI earlier this year for copyright infringement, accusing the startup of using their published works to train ChatGPT.
“We’re having productive conversations with many creators around the world, including the Authors Guild, and have been working cooperatively to understand and discuss their concerns about AI,” a spokesperson for OpenAI told ABC News.
In January, a group of visual artists sued Stability AI, Midjourney and DeviantArt, arguing that Stability AI’s Stable Diffusion software scraped billions of copyrighted images from the internet without licensure and allowed Midjourney and DeviantArt AI tools to generate images in the artists’ style.
In the United States, non-human-generated content is not eligible for copyright, which presents challenges for studios wishing to utilize AI.
“It’s clear from the U.S. copyright laws that AI-generated content is not capable of protection or exclusivity, and the studios will not have that,” Csathy said. “They need to own their intellectual property.”
Accusations of copyright infringement have have long relied on the general principle of substantial similarity. In other words, if one body of work is found to be substantially similar to an earlier body of work, the original artist would be entitled to compensation.
Earlier this year, the Supreme Court ruled that photographer Lynn Goldsmith’s pictures taken of late pop superstar Prince were entitled to copyright protection after artist Andy Warhol, who died in 1987, used one of her unlicensed photographs as a starting point to add his signature bold and colorful style. After Prince’s death in 2016, Vanity Fair licensed one of Warhol’s images created using Goldsmith’s original photograph without compensating Goldsmith in any form.
The ruling has particular applicability to writers, Csathy said.
“In the case [of using AI], if there’s substantial similarity to an existing script and it takes a commercial opportunity away, they could claim copyright infringement and cite the Warhol case,” Csathy said.
AI regulation is notoriously minimal given how quickly the technology evolves. But some, like Csathy, say that detection and guardrail technology is advancing.
Intel
Labs is behind the development of “My Art My Choice,” an initiative that aims to protect copyrighted works from being used in AI learning. The technology works by adding a protective layer over an image that makes the image unusable by an AI learning model. The team plans to apply the technology to other modalities in the future.
Earlier this month, machine learning company HuggingFace announced a collaboration with media verification company Truepic to embed a digital “watermark” into images to easily identify authorship, edits and label AI-generated content.
The advancements are reminiscent of digital fingerprinting tool Content ID, which quelled fears that YouTube would thwart copyright regulations in its early days. The tool, introduced in 2007, has since been scaled to detect copyright infringements on a massive scale. Content ID flagged more than 826 million possible copyright violations in the second half of 2022, nearly all automatically, according to a July YouTube Transparency Report. The claims generated $9 billion in payouts to rights holders.
“The technology is increasing on the detection side,” Csathy said. “There’s a whole burgeoning industry of forensic AI that’s going to be policing this.”
Despite strides being made in content verification and AI detection technology, many are still not convinced that this will be enough contain the risks of AI.
“The courts will say there are hundreds of thousands or millions of works in the training set,” Csathy said. The courts will ask “so how can you possibly say that there was an infringement and not a fair use of your works? It’s going to be constant push and pull. There’s no way to regulate this technology perfectly.”
Disclosure: Comcast owns NBCUniversal, the parent company of CNBC. NBCUniversal is a member of the Alliance of Motion Picture and Television Producers."
